suite_family,condition_name,condition_value,prior_regime,method,mean_rank_mse_betaX,median_rank_mse_betaX,win_rate_mse,top3_rate_mse,valid_count
primary,n_train,154,C,KNN,6.833333333333333,7.0,0.0,0.0,6
primary,n_train,155,A,KNN,9.0,9.0,0.0,0.0,3
primary,n_train,155,C,KNN,9.333333333333334,9.0,0.0,0.0,6
primary,n_train,155,D,KNN,8.416666666666666,9.0,0.0,0.0,12
primary,n_train,156,A,KNN,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,156,B,KNN,9.5,10.0,0.0,0.0,6
primary,n_train,156,C,KNN,8.666666666666666,9.5,0.0,0.0,6
primary,n_train,156,D,KNN,7.833333333333333,8.0,0.0,0.0,6
primary,n_train,157,B,KNN,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,157,C,KNN,8.0,9.5,0.0,0.0,6
primary,n_train,157,D,KNN,9.5,9.5,0.0,0.0,6
primary,n_train,158,A,KNN,8.666666666666666,8.0,0.0,0.0,9
primary,n_train,158,B,KNN,10.0,10.0,0.0,0.0,21
primary,n_train,158,D,KNN,9.083333333333334,9.0,0.0,0.0,12
primary,n_train,159,A,KNN,9.266666666666667,9.0,0.0,0.0,15
primary,n_train,159,B,KNN,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,159,D,KNN,9.0,9.0,0.0,0.0,3
primary,n_train,160,A,KNN,9.333333333333334,9.5,0.0,0.0,6
primary,n_train,160,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,160,D,KNN,9.333333333333334,10.0,0.0,0.0,9
primary,n_train,161,A,KNN,8.666666666666666,8.5,0.0,0.0,6
primary,n_train,161,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,161,D,KNN,8.88888888888889,9.0,0.0,0.0,9
primary,n_train,162,A,KNN,9.444444444444445,10.0,0.0,0.0,9
primary,n_train,162,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,162,C,KNN,8.0,8.0,0.0,0.0,12
primary,n_train,162,D,KNN,9.333333333333334,9.5,0.0,0.0,6
primary,n_train,163,A,KNN,8.666666666666666,8.0,0.0,0.0,9
primary,n_train,163,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,163,C,KNN,9.333333333333334,10.0,0.0,0.0,6
primary,n_train,163,D,KNN,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,164,A,KNN,8.444444444444445,9.0,0.0,0.0,9
primary,n_train,164,C,KNN,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,164,D,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,165,A,KNN,9.5,10.0,0.0,0.0,6
primary,n_train,165,B,KNN,8.0,7.0,0.0,0.0,3
primary,n_train,165,C,KNN,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,166,A,KNN,9.333333333333334,10.0,0.0,0.0,6
primary,n_train,166,B,KNN,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,166,C,KNN,8.416666666666666,8.5,0.0,0.0,12
primary,n_train,166,D,KNN,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,167,A,KNN,10.0,10.0,0.0,0.0,6
primary,n_train,167,C,KNN,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,167,D,KNN,9.166666666666666,9.5,0.0,0.0,6
primary,n_train,168,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,168,C,KNN,8.833333333333334,9.0,0.0,0.0,6
primary,n_train,168,D,KNN,9.0,9.0,0.0,0.0,6
primary,n_train,169,A,KNN,9.0,9.0,0.0,0.0,3
primary,n_train,169,B,KNN,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,169,D,KNN,9.333333333333334,10.0,0.0,0.0,9
primary,n_train,170,A,KNN,9.833333333333334,10.0,0.0,0.0,6
primary,n_train,170,B,KNN,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,170,C,KNN,8.666666666666666,9.0,0.0,0.0,6
primary,n_train,170,D,KNN,9.5,10.0,0.0,0.0,6
primary,n_train,171,C,KNN,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,172,B,KNN,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,172,C,KNN,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,173,A,KNN,9.222222222222221,9.0,0.0,0.0,9
primary,n_train,173,C,KNN,9.166666666666666,10.0,0.0,0.0,6
primary,n_train,173,D,KNN,9.555555555555555,10.0,0.0,0.0,9
primary,n_train,174,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,174,C,KNN,7.666666666666667,8.0,0.0,0.0,9
primary,n_train,174,D,KNN,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,175,C,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,176,A,KNN,9.0,10.0,0.0,0.0,3
primary,n_train,176,B,KNN,8.916666666666666,9.5,0.0,0.0,12
primary,n_train,177,A,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,177,D,KNN,9.0,9.0,0.0,0.0,3
primary,n_train,178,C,KNN,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,178,D,KNN,8.0,8.0,0.0,0.0,3
primary,n_train,180,C,KNN,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,182,C,KNN,9.5,10.0,0.0,0.0,6
primary,n_train,183,A,KNN,8.666666666666666,8.0,0.0,0.0,3
primary,n_train,184,D,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,186,C,KNN,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,187,A,KNN,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,188,D,KNN,7.0,6.0,0.0,0.0,3
primary,n_train,190,A,KNN,9.0,9.0,0.0,0.0,3
primary,noise_features,0,A,LightGBM,6.193333333333333,6.0,0.0,0.0,150
primary,noise_features,0,B,LightGBM,7.153333333333333,7.0,0.0,0.0,150
primary,noise_features,0,C,LightGBM,6.52,6.0,0.0,0.0,150
primary,noise_features,0,D,LightGBM,6.173333333333333,6.0,0.0,0.0,150
primary,n_train,128,B,LightGBM,8.0,8.0,0.0,0.0,3
primary,n_train,133,A,LightGBM,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,133,D,LightGBM,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,134,A,LightGBM,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,135,A,LightGBM,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,138,B,LightGBM,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,139,B,LightGBM,5.0,5.0,0.0,0.0,3
primary,n_train,140,D,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,142,B,LightGBM,5.833333333333333,5.5,0.0,0.0,6
primary,n_train,142,C,LightGBM,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,142,D,LightGBM,5.0,5.0,0.0,0.0,3
primary,n_train,143,A,LightGBM,6.0,6.0,0.0,0.0,3
primary,n_train,143,B,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,144,A,LightGBM,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,144,B,LightGBM,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,145,B,LightGBM,6.833333333333333,7.0,0.0,0.0,6
primary,n_train,145,C,LightGBM,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,146,B,LightGBM,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,146,C,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,147,C,LightGBM,6.166666666666667,6.5,0.0,0.0,6
primary,n_train,147,D,LightGBM,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,148,A,LightGBM,7.0,7.0,0.0,0.0,3
primary,n_train,148,B,LightGBM,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,148,C,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,148,D,LightGBM,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,149,B,LightGBM,7.5,8.0,0.0,0.0,6
primary,n_train,149,D,LightGBM,6.0,6.0,0.0,0.0,3
primary,n_train,150,A,LightGBM,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,150,B,LightGBM,6.333333333333333,6.0,0.0,0.0,9
primary,n_train,150,C,LightGBM,6.5,6.0,0.0,0.0,6
primary,n_train,150,D,LightGBM,5.0,5.0,0.0,0.0,3
primary,n_train,151,B,LightGBM,9.0,9.0,0.0,0.0,3
primary,n_train,151,C,LightGBM,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,151,D,LightGBM,6.0,6.0,0.0,0.0,3
primary,n_train,152,A,LightGBM,7.333333333333333,7.0,0.0,0.0,6
primary,n_train,152,B,LightGBM,7.166666666666667,7.5,0.0,0.0,6
primary,n_train,152,C,LightGBM,6.0,6.0,0.0,0.0,3
primary,n_train,152,D,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,153,B,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,153,C,LightGBM,5.5,5.0,0.0,0.0,6
primary,n_train,154,A,LightGBM,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,154,B,LightGBM,6.916666666666667,7.5,0.0,0.0,12
primary,n_train,154,C,LightGBM,8.0,8.0,0.0,0.0,6
primary,n_train,155,A,LightGBM,6.333333333333333,7.0,0.0,0.0,3
primary,n_train,155,C,LightGBM,5.5,5.5,0.0,0.0,6
primary,n_train,155,D,LightGBM,6.666666666666667,6.0,0.0,0.0,12
primary,n_train,156,A,LightGBM,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,156,B,LightGBM,6.666666666666667,6.5,0.0,0.0,6
primary,n_train,156,C,LightGBM,6.0,6.0,0.0,0.0,6
primary,n_train,156,D,LightGBM,6.333333333333333,7.0,0.0,0.0,6
primary,n_train,157,B,LightGBM,9.0,9.0,0.0,0.0,3
primary,n_train,157,C,LightGBM,7.833333333333333,8.0,0.0,0.0,6
primary,n_train,157,D,LightGBM,5.666666666666667,5.5,0.0,0.0,6
primary,n_train,158,A,LightGBM,5.0,5.0,0.0,0.0,9
primary,n_train,158,B,LightGBM,7.142857142857143,7.0,0.0,0.0,21
primary,n_train,158,D,LightGBM,6.25,6.0,0.0,0.0,12
primary,n_train,159,A,LightGBM,6.2,6.0,0.0,0.0,15
primary,n_train,159,B,LightGBM,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,159,D,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,160,A,LightGBM,6.666666666666667,7.0,0.0,0.0,6
primary,n_train,160,B,LightGBM,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,160,D,LightGBM,6.444444444444445,6.0,0.0,0.0,9
primary,n_train,161,A,LightGBM,6.833333333333333,7.0,0.0,0.0,6
primary,n_train,161,B,LightGBM,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,161,D,LightGBM,6.555555555555555,7.0,0.0,0.0,9
primary,n_train,162,A,LightGBM,6.111111111111111,6.0,0.0,0.0,9
primary,n_train,162,B,LightGBM,8.0,8.0,0.0,0.0,3
primary,n_train,162,C,LightGBM,7.166666666666667,7.0,0.0,0.0,12
primary,n_train,162,D,LightGBM,5.5,5.5,0.0,0.0,6
primary,n_train,163,A,LightGBM,5.444444444444445,5.0,0.0,0.0,9
primary,n_train,163,B,LightGBM,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,163,C,LightGBM,7.166666666666667,7.0,0.0,0.0,6
primary,n_train,163,D,LightGBM,8.666666666666666,8.0,0.0,0.0,3
primary,n_train,164,A,LightGBM,6.666666666666667,7.0,0.0,0.0,9
primary,n_train,164,C,LightGBM,6.666666666666667,6.0,0.0,0.0,3
primary,n_train,164,D,LightGBM,5.0,5.0,0.0,0.0,3
primary,n_train,165,A,LightGBM,5.333333333333333,5.0,0.0,0.0,6
primary,n_train,165,B,LightGBM,8.0,8.0,0.0,0.0,3
primary,n_train,165,C,LightGBM,5.0,5.0,0.0,0.0,3
primary,n_train,166,A,LightGBM,5.833333333333333,6.0,0.0,0.0,6
primary,n_train,166,B,LightGBM,8.0,8.0,0.0,0.0,3
primary,n_train,166,C,LightGBM,6.25,6.0,0.0,0.0,12
primary,n_train,166,D,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,167,A,LightGBM,6.0,6.0,0.0,0.0,6
primary,n_train,167,C,LightGBM,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,167,D,LightGBM,6.0,6.0,0.0,0.0,6
primary,n_train,168,B,LightGBM,8.0,8.0,0.0,0.0,3
primary,n_train,168,C,LightGBM,7.5,8.0,0.0,0.0,6
primary,n_train,168,D,LightGBM,5.666666666666667,5.5,0.0,0.0,6
primary,n_train,169,A,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,169,B,LightGBM,7.0,7.0,0.0,0.0,3
primary,n_train,169,D,LightGBM,6.0,6.0,0.0,0.0,9
primary,n_train,170,A,LightGBM,6.166666666666667,5.5,0.0,0.0,6
primary,n_train,170,B,LightGBM,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,170,C,LightGBM,6.833333333333333,7.0,0.0,0.0,6
primary,n_train,170,D,LightGBM,5.666666666666667,5.5,0.0,0.0,6
primary,n_train,171,C,LightGBM,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,172,B,LightGBM,8.0,8.0,0.0,0.0,3
primary,n_train,172,C,LightGBM,5.0,5.0,0.0,0.0,3
primary,n_train,173,A,LightGBM,6.666666666666667,7.0,0.0,0.0,9
primary,n_train,173,C,LightGBM,7.166666666666667,7.0,0.0,0.0,6
primary,n_train,173,D,LightGBM,6.111111111111111,6.0,0.0,0.0,9
primary,n_train,174,B,LightGBM,8.0,8.0,0.0,0.0,3
primary,n_train,174,C,LightGBM,5.555555555555555,5.0,0.0,0.0,9
primary,n_train,174,D,LightGBM,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,175,C,LightGBM,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,176,A,LightGBM,5.0,5.0,0.0,0.0,3
primary,n_train,176,B,LightGBM,7.083333333333333,7.0,0.0,0.0,12
primary,n_train,177,A,LightGBM,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,177,D,LightGBM,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,178,C,LightGBM,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,178,D,LightGBM,8.0,8.0,0.0,0.0,3
primary,n_train,180,C,LightGBM,6.0,6.0,0.0,0.0,3
primary,n_train,182,C,LightGBM,6.0,6.0,0.0,0.0,6
primary,n_train,183,A,LightGBM,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,184,D,LightGBM,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,186,C,LightGBM,7.0,7.0,0.0,0.0,3
primary,n_train,187,A,LightGBM,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,188,D,LightGBM,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,190,A,LightGBM,8.333333333333334,8.0,0.0,0.0,3
primary,noise_features,0,A,LinearRegression,1.8333333333333333,2.0,0.3466666666666667,1.0,150
primary,noise_features,0,B,LinearRegression,1.7666666666666666,2.0,0.36666666666666664,0.9933333333333333,150
primary,noise_features,0,C,LinearRegression,1.8466666666666667,2.0,0.30666666666666664,1.0,150
primary,noise_features,0,D,LinearRegression,1.8066666666666666,2.0,0.32666666666666666,1.0,150
primary,n_train,128,B,LinearRegression,2.6666666666666665,3.0,0.0,1.0,3
primary,n_train,133,A,LinearRegression,1.0,1.0,1.0,1.0,3
primary,n_train,133,D,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,134,A,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,135,A,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,138,B,LinearRegression,3.0,3.0,0.0,1.0,3
primary,n_train,139,B,LinearRegression,1.0,1.0,1.0,1.0,3
primary,n_train,140,D,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,142,B,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,142,C,LinearRegression,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,142,D,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,143,A,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,143,B,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,144,A,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,144,B,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,145,B,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,145,C,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,146,B,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,146,C,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,147,C,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,147,D,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,148,A,LinearRegression,1.0,1.0,1.0,1.0,3
primary,n_train,148,B,LinearRegression,1.0,1.0,1.0,1.0,3
primary,n_train,148,C,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,148,D,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,149,B,LinearRegression,2.1666666666666665,2.5,0.3333333333333333,1.0,6
primary,n_train,149,D,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,150,A,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,150,B,LinearRegression,2.3333333333333335,2.0,0.0,1.0,9
primary,n_train,150,C,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,150,D,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,151,B,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,151,C,LinearRegression,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,151,D,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,152,A,LinearRegression,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,152,B,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,152,C,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,152,D,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,153,B,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,153,C,LinearRegression,2.3333333333333335,2.0,0.0,1.0,6
primary,n_train,154,A,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,154,B,LinearRegression,1.9166666666666667,2.0,0.25,0.9166666666666666,12
primary,n_train,154,C,LinearRegression,2.0,2.0,0.16666666666666666,1.0,6
primary,n_train,155,A,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,155,C,LinearRegression,1.8333333333333333,2.0,0.16666666666666666,1.0,6
primary,n_train,155,D,LinearRegression,1.6666666666666667,1.5,0.5,1.0,12
primary,n_train,156,A,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,156,B,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,156,C,LinearRegression,1.8333333333333333,2.0,0.16666666666666666,1.0,6
primary,n_train,156,D,LinearRegression,2.0,2.0,0.16666666666666666,1.0,6
primary,n_train,157,B,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,157,C,LinearRegression,1.5,1.0,0.6666666666666666,1.0,6
primary,n_train,157,D,LinearRegression,2.0,2.0,0.3333333333333333,1.0,6
primary,n_train,158,A,LinearRegression,2.111111111111111,2.0,0.1111111111111111,1.0,9
primary,n_train,158,B,LinearRegression,1.4761904761904763,1.0,0.5238095238095238,1.0,21
primary,n_train,158,D,LinearRegression,1.5833333333333333,1.5,0.5,1.0,12
primary,n_train,159,A,LinearRegression,1.6666666666666667,2.0,0.4,1.0,15
primary,n_train,159,B,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,159,D,LinearRegression,1.0,1.0,1.0,1.0,3
primary,n_train,160,A,LinearRegression,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,160,B,LinearRegression,1.0,1.0,1.0,1.0,3
primary,n_train,160,D,LinearRegression,1.7777777777777777,2.0,0.3333333333333333,1.0,9
primary,n_train,161,A,LinearRegression,1.8333333333333333,2.0,0.16666666666666666,1.0,6
primary,n_train,161,B,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,161,D,LinearRegression,2.0,2.0,0.3333333333333333,1.0,9
primary,n_train,162,A,LinearRegression,1.5555555555555556,2.0,0.4444444444444444,1.0,9
primary,n_train,162,B,LinearRegression,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,162,C,LinearRegression,1.5833333333333333,1.5,0.5,1.0,12
primary,n_train,162,D,LinearRegression,2.1666666666666665,2.0,0.16666666666666666,1.0,6
primary,n_train,163,A,LinearRegression,2.0,2.0,0.3333333333333333,1.0,9
primary,n_train,163,B,LinearRegression,2.6666666666666665,3.0,0.0,1.0,3
primary,n_train,163,C,LinearRegression,2.0,2.0,0.3333333333333333,1.0,6
primary,n_train,163,D,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,164,A,LinearRegression,1.8888888888888888,2.0,0.4444444444444444,1.0,9
primary,n_train,164,C,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,164,D,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,165,A,LinearRegression,2.0,2.0,0.16666666666666666,1.0,6
primary,n_train,165,B,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,165,C,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,166,A,LinearRegression,1.8333333333333333,2.0,0.3333333333333333,1.0,6
primary,n_train,166,B,LinearRegression,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,166,C,LinearRegression,1.75,1.5,0.5,1.0,12
primary,n_train,166,D,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,167,A,LinearRegression,1.8333333333333333,1.5,0.5,1.0,6
primary,n_train,167,C,LinearRegression,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,167,D,LinearRegression,2.3333333333333335,2.0,0.0,1.0,6
primary,n_train,168,B,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,168,C,LinearRegression,2.3333333333333335,2.0,0.0,1.0,6
primary,n_train,168,D,LinearRegression,1.8333333333333333,2.0,0.3333333333333333,1.0,6
primary,n_train,169,A,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,169,B,LinearRegression,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,169,D,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,9
primary,n_train,170,A,LinearRegression,2.0,2.0,0.3333333333333333,1.0,6
primary,n_train,170,B,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,170,C,LinearRegression,1.8333333333333333,2.0,0.16666666666666666,1.0,6
primary,n_train,170,D,LinearRegression,1.0,1.0,1.0,1.0,6
primary,n_train,171,C,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,172,B,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,172,C,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,173,A,LinearRegression,1.3333333333333333,1.0,0.7777777777777778,1.0,9
primary,n_train,173,C,LinearRegression,1.8333333333333333,2.0,0.16666666666666666,1.0,6
primary,n_train,173,D,LinearRegression,1.5555555555555556,2.0,0.4444444444444444,1.0,9
primary,n_train,174,B,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,174,C,LinearRegression,1.6666666666666667,2.0,0.4444444444444444,1.0,9
primary,n_train,174,D,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,175,C,LinearRegression,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,176,A,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,176,B,LinearRegression,1.4166666666666667,1.0,0.5833333333333334,1.0,12
primary,n_train,177,A,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,177,D,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,178,C,LinearRegression,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,178,D,LinearRegression,2.6666666666666665,3.0,0.0,1.0,3
primary,n_train,180,C,LinearRegression,2.6666666666666665,3.0,0.0,1.0,3
primary,n_train,182,C,LinearRegression,1.8333333333333333,2.0,0.3333333333333333,1.0,6
primary,n_train,183,A,LinearRegression,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,184,D,LinearRegression,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,186,C,LinearRegression,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,187,A,LinearRegression,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,188,D,LinearRegression,2.0,2.0,0.0,1.0,3
primary,n_train,190,A,LinearRegression,3.0,3.0,0.0,1.0,3
primary,noise_features,0,A,MLP,4.626666666666667,4.0,0.0,0.0,150
primary,noise_features,0,B,MLP,6.233333333333333,6.0,0.0,0.0,150
primary,noise_features,0,C,MLP,6.753333333333333,7.0,0.0,0.02,150
primary,noise_features,0,D,MLP,4.773333333333333,4.0,0.0,0.02,150
primary,n_train,128,B,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,133,A,MLP,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,133,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,134,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,135,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,138,B,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,139,B,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,140,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,142,B,MLP,4.166666666666667,4.0,0.0,0.0,6
primary,n_train,142,C,MLP,10.0,10.0,0.0,0.0,3
primary,n_train,142,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,143,A,MLP,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,143,B,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,144,A,MLP,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,144,B,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,145,B,MLP,6.5,7.0,0.0,0.0,6
primary,n_train,145,C,MLP,5.0,4.0,0.0,0.0,3
primary,n_train,146,B,MLP,10.0,10.0,0.0,0.0,3
primary,n_train,146,C,MLP,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,147,C,MLP,7.166666666666667,7.5,0.0,0.0,6
primary,n_train,147,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,148,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,148,B,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,148,C,MLP,5.666666666666667,4.0,0.0,0.0,3
primary,n_train,148,D,MLP,8.333333333333334,10.0,0.0,0.0,3
primary,n_train,149,B,MLP,5.0,4.5,0.0,0.0,6
primary,n_train,149,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,150,A,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,150,B,MLP,4.111111111111111,4.0,0.0,0.0,9
primary,n_train,150,C,MLP,4.5,4.0,0.0,0.0,6
primary,n_train,150,D,MLP,4.0,4.0,0.0,0.0,3
primary,n_train,151,B,MLP,10.0,10.0,0.0,0.0,3
